"";"event";"pairing_order";"team";"gymnast";"dvalue";"endvalue";"score";"home_starts";"url";"time";"location"
"parallel_bars.421";"parallel_bars";4;"TV Bühl";"Hofmann, Nick";2,5;10,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.121";"horizontal_bar";1;"TV Bühl";"Fortmeier, Alexander";3,2;9,25;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.221";"horizontal_bar";2;"TV Bühl";"Fäßler, Jan";2,4;10,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.321";"horizontal_bar";3;"TV Bühl";"Bäuerle, Philip";2,4;10,65;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.421";"horizontal_bar";4;"TV Bühl";"Kern, Thorben";2,6;10,8;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.131";"floor";1;"Grötzingen-Karlsruhe";"Weiss, Anton";3,6;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.231";"floor";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";3,5;11,3;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.331";"floor";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,8;12,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.431";"floor";4;"Grötzingen-Karlsruhe";"Weiss, Sverre";3,4;12;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.131";"pommel_horse";1;"Grötzingen-Karlsruhe";"Rudat, Jens";3,3;11;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.231";"pommel_horse";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,3;5,65;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.331";"pommel_horse";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";2,7;10,7;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.431";"pommel_horse";4;"Grötzingen-Karlsruhe";"Brücher, Björn";2,6;9,5;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.131";"still_rings";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;9,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.231";"still_rings";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,7;10,3;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.331";"still_rings";3;"Grötzingen-Karlsruhe";"Huber, Leo";2,2;4,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.431";"still_rings";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,3;11,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.131";"vault";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";4;13,05;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.231";"vault";2;"Grötzingen-Karlsruhe";"Bratan, Lazar";4;12,6;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.331";"vault";3;"Grötzingen-Karlsruhe";"Dilger, Luca";3,2;12,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.431";"vault";4;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,8;11;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.131";"parallel_bars";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.231";"parallel_bars";2;"Grötzingen-Karlsruhe";"Dilger, Luca";2,8;11,2;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.331";"parallel_bars";3;"Grötzingen-Karlsruhe";"Hertweck, Maximilian";2,4;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.431";"parallel_bars";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,2;11,75;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.131";"horizontal_bar";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,5;11,9;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.231";"horizontal_bar";2;"Grötzingen-Karlsruhe";"Weiss, Anton";3,2;10,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.331";"horizontal_bar";3;"Grötzingen-Karlsruhe";"Dilger, Luca";2,6;11,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.431";"horizontal_bar";4;"Grötzingen-Karlsruhe";"Bratan, Lazar";2,6;11,55;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.141";"floor";1;"TV Bühl";"Riedel, Julius";3,5;10,75;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.241";"floor";2;"TV Bühl";"Hofmann, Nick";3,7;11,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.341";"floor";3;"TV Bühl";"Hauser, Louis";3,5;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.441";"floor";4;"TV Bühl";"Bäuerle, Philip";3,6;11,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.141";"pommel_horse";1;"TV Bühl";"Riedel, Julius";2,4;10,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.241";"pommel_horse";2;"TV Bühl";"Fäßler, Jan";2,6;10,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.341";"pommel_horse";3;"TV Bühl";"Kern, Thorben";2,6;9,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.441";"pommel_horse";4;"TV Bühl";"Fortmeier, Alexander";2,5;9,9;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.141";"still_rings";1;"TV Bühl";"Fäßler, Jan";3,1;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.241";"still_rings";2;"TV Bühl";"Kern, Thorben";3,9;11,9;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.341";"still_rings";3;"TV Bühl";"Metz, Pascal";2,6;10,6;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.441";"still_rings";4;"TV Bühl";"Saure, Robin";2,6;10,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.141";"vault";1;"TV Bühl";"Fortmeier, Alexander";4;12,5;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.241";"vault";2;"TV Bühl";"Hofmann, Nick";3,2;12,15;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.341";"vault";3;"TV Bühl";"Fäßler, Jan";4;12,65;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.441";"vault";4;"TV Bühl";"Riedel, Julius";3,2;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.141";"parallel_bars";1;"TV Bühl";"Fortmeier, Alexander";3;11,25;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.241";"parallel_bars";2;"TV Bühl";"Kern, Thorben";3,2;11,05;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.341";"parallel_bars";3;"TV Bühl";"Fäßler, Jan";3;11,65;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.441";"parallel_bars";4;"TV Bühl";"Hofmann, Nick";2,5;10,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.141";"horizontal_bar";1;"TV Bühl";"Fortmeier, Alexander";3,2;9,25;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.241";"horizontal_bar";2;"TV Bühl";"Fäßler, Jan";2,4;10,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.341";"horizontal_bar";3;"TV Bühl";"Bäuerle, Philip";2,4;10,65;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.441";"horizontal_bar";4;"TV Bühl";"Kern, Thorben";2,6;10,8;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.151";"floor";1;"Grötzingen-Karlsruhe";"Weiss, Anton";3,6;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.251";"floor";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";3,5;11,3;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.351";"floor";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,8;12,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.451";"floor";4;"Grötzingen-Karlsruhe";"Weiss, Sverre";3,4;12;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.151";"pommel_horse";1;"Grötzingen-Karlsruhe";"Rudat, Jens";3,3;11;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.251";"pommel_horse";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,3;5,65;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.351";"pommel_horse";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";2,7;10,7;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.451";"pommel_horse";4;"Grötzingen-Karlsruhe";"Brücher, Björn";2,6;9,5;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.151";"still_rings";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;9,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.251";"still_rings";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,7;10,3;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.351";"still_rings";3;"Grötzingen-Karlsruhe";"Huber, Leo";2,2;4,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.451";"still_rings";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,3;11,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.151";"vault";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";4;13,05;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.251";"vault";2;"Grötzingen-Karlsruhe";"Bratan, Lazar";4;12,6;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.351";"vault";3;"Grötzingen-Karlsruhe";"Dilger, Luca";3,2;12,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.451";"vault";4;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,8;11;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.151";"parallel_bars";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.251";"parallel_bars";2;"Grötzingen-Karlsruhe";"Dilger, Luca";2,8;11,2;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.351";"parallel_bars";3;"Grötzingen-Karlsruhe";"Hertweck, Maximilian";2,4;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.451";"parallel_bars";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,2;11,75;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.151";"horizontal_bar";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,5;11,9;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.251";"horizontal_bar";2;"Grötzingen-Karlsruhe";"Weiss, Anton";3,2;10,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.351";"horizontal_bar";3;"Grötzingen-Karlsruhe";"Dilger, Luca";2,6;11,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.451";"horizontal_bar";4;"Grötzingen-Karlsruhe";"Bratan, Lazar";2,6;11,55;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.161";"floor";1;"TV Bühl";"Riedel, Julius";3,5;10,75;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.261";"floor";2;"TV Bühl";"Hofmann, Nick";3,7;11,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.361";"floor";3;"TV Bühl";"Hauser, Louis";3,5;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.461";"floor";4;"TV Bühl";"Bäuerle, Philip";3,6;11,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.161";"pommel_horse";1;"TV Bühl";"Riedel, Julius";2,4;10,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.261";"pommel_horse";2;"TV Bühl";"Fäßler, Jan";2,6;10,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.361";"pommel_horse";3;"TV Bühl";"Kern, Thorben";2,6;9,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.461";"pommel_horse";4;"TV Bühl";"Fortmeier, Alexander";2,5;9,9;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.161";"still_rings";1;"TV Bühl";"Fäßler, Jan";3,1;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.261";"still_rings";2;"TV Bühl";"Kern, Thorben";3,9;11,9;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.361";"still_rings";3;"TV Bühl";"Metz, Pascal";2,6;10,6;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.461";"still_rings";4;"TV Bühl";"Saure, Robin";2,6;10,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.161";"vault";1;"TV Bühl";"Fortmeier, Alexander";4;12,5;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
